season,season_type,player_id,team,player_name,player_display_name,games,position,position_group,headshot_url,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_att,gwfg_distance_list,gwfg_made,gwfg_missed,gwfg_blocked
2008,REG,00-0026138,KC,C.Barth,Connor Barth,9,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hj8zrenu5dej3rvuzyba",10,12,2,0,45,0.833,0,6,3,1,0,0,0,0,1,0,1,0,30;39;28;20;21;45;38;27;26;27,34;50,,301,84,0,24,24,0,0,1,1,50,0,1,0
2008,REG,00-0026318,NO,,Taylor Mehlhaff,3,K,SPEC,,3,4,1,0,44,0.75,0,1,1,1,0,0,0,0,1,0,0,0,44;33;23,31,,100,31,0,9,10,1,0,0.9,0,,,,
2008,POST,00-0000108,PHI,,David Akers,3,K,SPEC,,9,10,1,0,51,0.9,0,2,3,3,1,0,0,0,0,1,0,0,43;51;31;45;25;35;20;45;33,47,,328,47,0,5,6,1,0,0.833,0,,,,
2008,POST,00-0002655,NYG,,John Carney,1,K,SPEC,,3,5,2,0,36,0.6,0,1,2,0,0,0,0,0,0,2,0,0,22;34;36,46;47,,92,93,0,,0,,,,1,47,0,1,0
2008,POST,00-0004811,ATL,,Jason Elam,1,K,SPEC,,1,1,0,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,30,,,30,0,0,3,3,0,0,1,0,,,,
2008,POST,00-0009028,CAR,,John Kasay,1,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2008,POST,00-0010072,MIN,,Ryan Longwell,1,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2008,POST,00-0015784,BAL,,Matt Stover,3,K,SPEC,,4,4,0,0,43,1,0,2,1,1,0,0,0,0,0,0,0,0,23;31;21;43,,,118,0,0,6,6,0,0,1,1,43,1,0,0
2008,POST,00-0016919,IND,A.Vinatieri,Adam Vinatieri,1,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/imfj1hl4kob4jof8hcwa",1,1,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,43,,,43,0,0,2,2,0,0,1,0,,,,
2008,POST,00-0019676,ARI,,Neil Rackers,4,K,SPEC,,5,7,2,0,49,0.714,0,1,2,2,0,0,0,0,0,0,2,0,49;30;33;20;49,51;53,,181,104,0,13,13,0,0,1,0,,,,
2008,POST,00-0020737,PIT,,Jeff Reed,3,K,SPEC,,5,5,0,0,46,1,1,1,1,2,0,0,0,0,0,0,0,0,34;42;46;18;21,,,161,0,0,10,10,0,0,1,0,,,,
2008,POST,00-0020962,TEN,,Rob Bironas,1,K,SPEC,,1,2,1,0,27,0.5,0,1,0,0,0,0,0,0,0,0,1,0,27,51,,27,51,0,1,1,0,0,1,0,,,,
2008,POST,00-0022737,LAC,,Nate Kaeding,2,K,SPEC,,2,2,0,0,42,1,0,1,0,1,0,0,0,0,0,0,0,0,26;42,,,68,0,0,5,5,0,0,1,0,,,,
2008,POST,00-0026003,MIA,,Dan Carpenter,1,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/am7wdsrscuceakss8gtt",1,1,0,0,19,1,1,0,0,0,0,0,0,0,0,0,0,0,19,,,19,0,0,0,1,0,1,0,0,,,,
2008,REG+POST,00-0000108,PHI,,David Akers,19,K,SPEC,,42,50,5,3,51,0.84,2,13,14,10,3,0,0,0,0,3,2,0,23;34;44;22;31;31;24;31;23;19;38;25;28;36;18;39;24;42;39;29;42;27;42;41;51;34;24;34;34;22;40;50;41;43;51;31;45;25;35;20;45;33,50;47;50;40;47,54;32;34,1410,234,120,50,51,1,0,0.98,0,,,,
2008,REG+POST,00-0001980,HOU,,Kris Brown,16,K,SPEC,,29,33,3,1,53,0.879,0,9,10,8,2,0,0,1,0,1,1,0,34;44;24;27;47;37;43;27;33;42;23;48;28;34;31;31;36;38;50;20;30;41;40;32;24;53;24;40;22,56;41;26,49,1003,123,49,37,37,0,0,1,1,40,1,0,0
2008,REG+POST,00-0002655,NYG,,John Carney,16,K,SPEC,,38,43,3,2,51,0.884,0,16,16,5,1,0,0,0,0,3,0,0,24;25;47;39;33;24;46;26;22;29;33;35;21;48;26;35;25;24;27;26;28;33;27;33;31;38;39;34;47;32;35;51;30;42;20;22;34;36,48;46;47,35;47,1227,141,82,38,38,0,0,1,2,22;47,1,1,0
2008,REG+POST,00-0004091,CLE,P.Dawson,Phil Dawson,15,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",30,36,6,0,56,0.833,0,10,12,5,3,0,0,0,2,1,3,0,34;31;38;38;25;29;28;26;37;32;20;42;23;54;24;52;33;40;33;43;22;56;32;32;34;25;47;41;39;27,51;54;39;34;44;53,,1037,275,0,18,18,0,0,1,3,38;56;53,2,1,0
2008,REG+POST,00-0004811,ATL,,Jason Elam,17,K,SPEC,,30,32,2,0,50,0.938,0,11,8,10,1,0,0,0,1,0,1,0,50;25;32;27;24;27;33;44;44;42;41;29;48;32;41;48;48;22;27;46;36;23;35;40;23;26;34;22;39;30,33;51,,1038,84,0,45,45,0,0,1,2,48;34,2,0,0
2008,REG+POST,00-0006223,NO,,Martin Gramatica,5,K,SPEC,,6,10,3,1,53,0.6,0,0,3,2,1,0,0,0,0,2,1,0,34;49;43;31;35;53,51;43;46,46,245,140,46,16,16,0,0,1,1,43,0,1,0
2008,REG+POST,00-0006800,DET,,Jason Hanson,16,K,SPEC,,21,22,0,1,56,0.955,0,3,4,6,8,0,0,0,0,0,0,0,38;49;53;44;51;40;54;54;43;52;40;56;27;38;40;53;25;23;39;51;30,,33,900,0,33,25,26,0,1,0.962,0,,,,
2008,REG+POST,00-0009028,CAR,,John Kasay,17,K,SPEC,,28,31,3,0,50,0.903,0,7,9,11,1,0,0,0,0,1,2,0,44;33;30;49;37;45;43;44;32;43;20;39;48;28;23;50;32;29;23;21;33;39;44;42;45;26;34;42,54;50;41,,1018,145,0,47,47,0,0,1,2,50;42,1,1,0
2008,REG+POST,00-0010072,MIN,,Ryan Longwell,17,K,SPEC,,29,34,3,2,54,0.853,0,10,7,6,6,0,0,0,0,3,0,0,37;27;45;27;53;46;28;28;32;42;53;33;30;26;42;23;54;43;37;54;32;22;23;27;35;50;29;48;50,48;48;47,38;34,1076,143,72,42,42,0,0,1,3,30;26;50,3,0,0
2008,REG+POST,00-0010373,SEA,,Olindo Mare,16,K,SPEC,,24,27,3,0,51,0.889,0,7,9,5,3,0,0,0,1,1,1,0,45;51;38;32;28;38;38;30;29;50;26;43;42;37;27;45;44;38;25;28;50;27;31;38,38;53;42,,880,133,0,30,30,0,0,1,2,32;27,2,0,0
2008,REG+POST,00-0011970,SF,,Joe Nedney,16,K,SPEC,,29,33,4,0,53,0.879,0,9,10,8,2,0,0,0,0,3,1,0,39;30;26;28;28;40;25;47;49;38;32;37;53;29;40;42;40;41;23;22;35;50;32;38;23;28;48;33;39,41;43;53;48,,1035,185,0,34,34,0,0,1,2,40;39,2,0,0
2008,REG+POST,00-0015784,BAL,,Matt Stover,19,K,SPEC,,31,37,5,1,47,0.838,0,13,12,6,0,0,0,0,0,4,1,0,21;33;20;38;37;47;28;38;30;41;32;22;38;44;42;27;21;32;28;26;28;26;29;37;35;32;41;23;31;21;43,47;48;45;50;48,32,991,238,32,47,47,0,0,1,1,43,1,0,0
2008,REG+POST,00-0016919,IND,A.Vinatieri,Adam Vinatieri,17,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/imfj1hl4kob4jof8hcwa",21,26,4,1,52,0.808,0,3,11,5,2,0,0,0,2,2,0,0,39;34;47;46;37;52;36;40;39;32;31;23;38;51;30;31;45;28;21;38;43,30;49;46;30,45,781,155,45,45,45,0,0,1,3,47;52;51,3,0,0
2008,REG+POST,00-0019310,BUF,,Rian Lindell,16,K,SPEC,,30,38,7,1,53,0.789,1,7,11,10,1,0,0,1,0,5,1,0,35;38;21;45;38;45;35;45;48;38;27;44;19;43;47;53;25;26;31;21;39;34;38;22;40;34;48;37;49;28,46;52;43;47;20;40;47,52,1093,295,52,34,34,0,0,1,2,38;47,1,1,0
2008,REG+POST,00-0019536,CIN,,Shayne Graham,14,K,SPEC,,21,24,3,0,45,0.875,1,5,6,9,0,0,0,0,1,2,0,0,43;22;30;21;42;45;41;31;40;43;32;20;41;26;21;19;32;45;38;30;43,37;47;48,,705,132,0,15,15,0,0,1,1,47,0,1,0
2008,REG+POST,00-0019646,LV,S.Janikowski,Sebastian Janikowski,15,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c5zvm3ux5uvwxdfqwd0w",24,30,6,0,57,0.8,0,11,8,2,3,0,0,0,0,2,3,1,56;25;40;23;35;32;22;28;32;24;29;37;57;22;38;45;21;37;26;25;51;33;30;25,76;57;59;40;58;46,,793,336,0,25,26,0,1,0.962,1,57,1,0,0
2008,REG+POST,00-0019676,ARI,,Neil Rackers,20,K,SPEC,,30,35,4,1,54,0.857,0,10,11,8,1,0,0,0,1,0,2,1,25;31;30;45;26;47;38;41;21;36;30;28;33;23;38;48;54;26;34;20;44;44;22;23;32;49;30;33;20;49,35;68;51;53,37,1020,207,37,57,57,0,0,1,0,,,,
2008,REG+POST,00-0019770,NYJ,,Jay Feely,15,K,SPEC,,24,28,4,0,55,0.857,0,9,9,4,2,0,0,0,3,1,0,0,21;32;20;30;38;43;40;52;37;26;20;31;22;49;46;55;22;34;20;30;30;31;20;28,31;44;36;37,,777,148,0,39,39,0,0,1,1,34,1,0,0
2008,REG+POST,00-0019778,NYG,,Lawrence Tynes,1,K,SPEC,,1,1,0,0,19,1,1,0,0,0,0,0,0,0,0,0,0,0,19,,,19,0,0,3,3,0,0,1,0,,,,
2008,REG+POST,00-0020578,TB,M.Bryant,Matt Bryant,16,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okrutwlsyxd3w2xtohun",32,38,6,0,49,0.842,0,12,15,5,0,0,0,0,0,3,3,0,37;33;33;35;21;23;36;24;33;31;37;49;27;27;36;36;41;25;43;34;39;26;29;26;48;38;23;37;20;38;49;29,51;47;51;46;40;53,,1063,288,0,35,36,0,1,0.972,3,21;34;37,3,0,0
2008,REG+POST,00-0020737,PIT,,Jeff Reed,19,K,SPEC,,32,36,4,0,53,0.889,2,10,9,10,1,0,0,0,1,2,1,0,44;48;37;53;49;19;46;38;23;21;35;42;24;21;41;32;37;38;20;25;20;45;24;41;31;30;22;34;42;46;18;21,51;40;45;33,,1067,169,0,46,47,1,0,0.979,2,46;32,2,0,0
2008,REG+POST,00-0020962,TEN,,Rob Bironas,17,K,SPEC,,30,35,5,0,51,0.857,0,7,7,15,1,0,0,0,0,4,1,0,47;34;44;20;32;49;35;26;49;46;34;44;48;31;25;22;41;32;43;49;49;41;45;43;26;23;51;34;42;27,43;47;49;48;51,,1132,238,0,41,41,0,0,1,1,41,1,0,0
2008,REG+POST,00-0021940,LA,,Josh Brown,16,K,SPEC,,31,36,5,0,54,0.861,0,8,7,10,6,0,0,0,0,3,2,0,46;54;54;43;29;51;25;44;49;52;35;20;44;25;37;24;48;44;43;23;51;33;38;51;36;48;43;38;22;31;27,51;54;48;40;42,,1208,235,0,19,19,0,0,1,2,49;25,2,0,0
2008,REG+POST,00-0022737,LAC,,Nate Kaeding,18,K,SPEC,,29,34,3,2,57,0.853,0,14,10,4,1,0,0,0,0,3,0,0,27;34;21;28;36;49;28;47;34;25;35;23;33;24;31;34;26;22;35;47;28;20;39;32;28;57;28;26;42,47;44;42,44;43,939,133,87,51,51,0,0,1,0,,,,
2008,REG+POST,00-0022874,JAX,,Josh Scobee,16,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a7c7yefpjtfv41lcvhum",19,25,5,1,53,0.76,0,7,3,5,4,0,0,0,2,2,1,0,27;28;50;39;26;21;51;46;40;37;48;53;52;26;34;21;29;42;44,37;46;38;43;51,38,714,215,38,33,33,0,0,1,2,51;37,2,0,0
2008,REG+POST,00-0023001,WAS,,Shaun Suisham,16,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vyx61i2zefrmgr91rrvd",26,36,10,0,50,0.722,0,7,7,11,1,0,0,0,2,5,3,0,22;36;35;48;20;33;33;29;41;48;50;38;25;47;45;42;44;43;41;26;22;43;23;36;33;41,49;30;52;36;50;46;43;42;48;54,,944,450,0,25,25,0,0,1,1,22,1,0,0
2008,REG+POST,00-0023096,KC,N.Novak,Nick Novak,4,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gdjujo9q9eniokxlygke",6,10,4,0,43,0.6,0,3,1,2,0,0,0,0,2,1,1,0,40;23;21;43;33;26,32;48;39;50,,186,169,0,7,7,0,0,1,0,,,,
2008,REG+POST,00-0023252,CHI,R.Gould,Robbie Gould,16,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uakpiwhnutg2rvoyrmgh",26,29,1,2,48,0.897,0,6,12,8,0,0,0,0,0,1,0,0,41;25;26;40;43;28;41;37;45;36;32;26;48;36;41;35;43;38;22;36;35;28;35;31;38;37,49,42;48,923,49,90,41,41,0,0,1,2,35;38,2,0,0
2008,REG+POST,00-0023482,NYJ,M.Nugent,Mike Nugent,1,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kkmkvk3wzzsdzgstz0ez",0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,32,,0,32,0,2,2,0,0,1,0,,,,
2008,REG+POST,00-0023635,CIN,,Dave Rayner,2,K,SPEC,,1,1,0,0,26,1,0,1,0,0,0,0,0,0,0,0,0,0,26,,,26,0,0,3,3,0,0,1,0,,,,
2008,REG+POST,00-0023853,DEN,M.Prater,Matt Prater,16,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",25,34,9,0,56,0.735,0,7,8,5,5,0,0,1,1,6,1,0,26;43;52;27;34;56;51;22;33;55;40;27;39;50;35;30;20;44;25;35;33;43;23;30;43,28;49;38;49;47;43;48;47;54,,916,403,0,39,40,1,0,0.975,0,,,,
2008,REG+POST,00-0024333,NE,S.Gostkowski,Stephen Gostkowski,16,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nqi0psnge6kkglcspabo",36,40,4,0,50,0.9,0,10,16,9,1,0,0,2,0,2,0,0,37;21;37;28;27;37;44;35;40;49;47;31;40;30;27;41;29;35;25;32;37;42;31;47;30;30;29;50;42;27;38;35;24;30;33;23,48;49;27;26,,1240,150,0,40,40,0,0,1,0,,,,
2008,REG+POST,00-0025565,DAL,N.Folk,Nick Folk,16,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tvducq2x22jbvgaob4o1",20,22,2,0,52,0.909,0,1,7,10,2,0,0,0,1,1,0,0,51;47;25;39;36;30;52;38;45;48;41;47;42;41;42;44;33;35;37;42,37;46,,815,83,0,42,42,0,0,1,0,,,,
2008,REG+POST,00-0025580,GB,M.Crosby,Mason Crosby,16,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/usbwgcjsdcugjafgjzvt",27,34,5,2,53,0.794,1,8,10,5,3,0,0,0,1,1,2,1,42;25;39;36;38;33;50;29;51;31;29;23;25;38;47;40;53;33;45;32;44;19;22;23;38;28;36,53;36;52;46;69,33;38,949,256,71,46,46,0,0,1,3,52;19;38,1,1,1
2008,REG+POST,00-0025824,NO,,Garrett Hartley,8,K,SPEC,,13,13,0,0,47,1,0,5,4,4,0,0,0,0,0,0,0,0,24;44;30;23;35;30;47;43;26;46;25;30;21,,,424,0,0,28,28,0,0,1,0,,,,
2008,REG+POST,00-0025944,BAL,S.Hauschka,Stephen Hauschka,2,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dx2dsdejdbqrjltnkstm",1,2,1,0,54,0.5,0,0,0,0,1,0,0,0,0,0,1,0,54,53,,54,53,0,,0,,,,0,,,,
2008,REG+POST,00-0026003,MIA,,Dan Carpenter,17,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/am7wdsrscuceakss8gtt",22,26,3,1,50,0.846,1,4,7,9,1,0,0,0,0,3,0,0,32;39;47;21;26;43;45;35;45;47;23;41;38;37;47;42;50;35;27;34;48;19,42;48;49,46,821,139,46,40,41,0,1,0.976,1,38,1,0,0
2008,REG+POST,00-0026138,KC,C.Barth,Connor Barth,9,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hj8zrenu5dej3rvuzyba",10,12,2,0,45,0.833,0,6,3,1,0,0,0,0,1,0,1,0,30;39;28;20;21;45;38;27;26;27,34;50,,301,84,0,24,24,0,0,1,1,50,0,1,0
2008,REG+POST,00-0026318,NO,,Taylor Mehlhaff,3,K,SPEC,,3,4,1,0,44,0.75,0,1,1,1,0,0,0,0,1,0,0,0,44;33;23,31,,100,31,0,9,10,1,0,0.9,0,,,,
2009,REG,00-0000108,PHI,,David Akers,16,K,SPEC,,32,37,4,1,52,0.865,1,11,8,11,1,0,0,0,1,2,1,0,49;23;32;29;38;44;45;43;45;47;44;30;35;45;48;52;18;25;25;25;29;24;41;32;33;33;20;22;26;39;45;28,43;47;39;53,51,1114,182,51,43,45,0,2,0.956,2,32;28,2,0,0
2009,REG,00-0001980,HOU,,Kris Brown,16,K,SPEC,,21,32,8,3,56,0.656,0,11,6,2,2,0,0,0,2,4,2,0,38;23;27;26;34;50;42;22;26;56;26;35;33;32;29;31;27;25;28;49;22,33;42;49;49;48;52;56;38,35;28;26,681,367,89,43,44,1,0,0.977,2,23;28,2,0,0
2009,REG,00-0002655,NO,,John Carney,11,K,SPEC,,13,17,3,1,46,0.765,0,6,5,2,0,0,0,0,2,1,0,0,39;23;25;27;35;34;46;20;23;25;40;38;30,49;37;37,34,405,123,34,50,52,1,1,0.962,0,,,,
2009,REG,00-0004091,CLE,P.Dawson,Phil Dawson,10,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",17,19,2,0,49,0.895,0,7,5,5,0,0,0,0,0,1,1,0,37;20;22;47;44;29;49;29;29;47;30;42;33;34;27;21;33,43;52,,573,95,0,18,19,0,1,0.947,1,29,1,0,0
2009,REG,00-0004811,ATL,,Jason Elam,11,K,SPEC,,12,19,7,0,50,0.632,0,4,4,3,1,0,0,0,4,2,1,0,36;50;26;40;25;40;33;35;24;25;45;37,42;38;34;51;34;35;43,,416,277,0,32,33,1,0,0.97,0,,,,
2009,REG,00-0006800,DET,,Jason Hanson,14,K,SPEC,,21,28,7,0,50,0.75,0,5,8,7,1,0,0,0,1,3,3,0,47;24;30;48;39;26;35;46;46;41;50;38;31;22;22;37;27;38;42;48;32,49;34;48;54;55;45;54,,769,339,0,25,25,0,0,1,0,,,,
2009,REG,00-0009028,CAR,,John Kasay,16,K,SPEC,,22,27,3,2,50,0.815,0,7,9,5,1,0,0,0,1,1,1,0,22;38;50;43;35;31;32;25;29;33;48;40;28;23;40;23;36;38;27;41;39;37,43;39;53,52;51,758,135,103,31,32,0,1,0.969,0,,,,
2009,REG,00-0010072,MIN,,Ryan Longwell,16,K,SPEC,,26,28,1,1,52,0.929,1,10,5,8,2,0,0,0,1,0,0,0,21;37;26;46;40;52;47;40;22;29;31;18;41;22;35;52;37;20;25;41;23;44;41;36;24;27,39,44,877,39,44,54,55,0,1,0.982,1,31,1,0,0
2009,REG,00-0010373,SEA,,Olindo Mare,16,K,SPEC,,24,26,2,0,47,0.923,0,9,10,5,0,0,0,0,1,1,0,0,36;46;37;39;46;38;47;27;28;43;37;37;24;20;32;20;40;29;38;25;30;28;35;20,43;34,,802,77,0,28,28,0,0,1,2,20;30,2,0,0
2009,REG,00-0011970,SF,,Joe Nedney,14,K,SPEC,,17,21,4,0,51,0.81,0,4,7,4,2,0,0,0,1,2,1,0,37;50;37;42;39;37;39;40;25;21;46;46;27;34;37;51;25,43;48;39;53,,633,183,0,33,33,0,0,1,0,,,,
2009,REG,00-0015784,IND,,Matt Stover,10,K,SPEC,,9,11,2,0,43,0.818,0,2,5,2,0,0,0,0,1,0,1,0,38;33;31;40;22;37;25;43;36,32;52,,305,84,0,33,33,0,0,1,1,25,1,0,0
2009,REG,00-0016919,IND,A.Vinatieri,Adam Vinatieri,6,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/imfj1hl4kob4jof8hcwa",7,9,2,0,48,0.778,1,3,1,2,0,0,0,0,1,0,1,0,43;48;26;37;19;23;22,52;32,,218,84,0,17,18,0,1,0.944,0,,,,
2009,REG,00-0019310,BUF,,Rian Lindell,16,K,SPEC,,28,33,5,0,56,0.848,0,12,9,6,1,0,0,0,0,3,2,0,40;31;43;27;20;35;36;33;25;47;29;22;21;25;26;28;22;56;49;32;41;24;36;25;42;31;33;36,49;46;44;51;56,,915,246,0,24,24,0,0,1,1,47,1,0,0
2009,REG,00-0019536,CIN,,Shayne Graham,15,K,SPEC,,23,28,3,2,53,0.821,0,10,8,3,2,0,0,0,1,0,2,0,40;34;31;32;50;29;23;23;32;32;43;25;37;53;28;44;39;23;22;26;25;34;29,52;51;37,23;32,754,140,55,28,29,0,1,0.966,2,31;50,2,0,0
2009,REG,00-0019646,LV,S.Janikowski,Sebastian Janikowski,15,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c5zvm3ux5uvwxdfqwd0w",26,29,3,0,61,0.897,0,3,8,9,5,1,0,0,0,1,1,1,37;35;48;54;48;46;33;29;46;48;41;28;50;52;33;48;43;34;54;54;28;44;34;61;37;39,45;57;66,,1104,168,0,17,17,0,0,1,1,33,1,0,0
2009,REG,00-0019676,ARI,,Neil Rackers,14,K,SPEC,,16,17,1,0,48,0.941,0,4,6,6,0,0,0,0,0,1,0,0,44;29;43;45;38;29;31;30;43;30;27;41;31;30;29;48,48,,568,48,0,37,38,0,1,0.974,1,43,1,0,0
2009,REG,00-0019770,NYJ,,Jay Feely,16,K,SPEC,,30,36,5,1,55,0.833,0,6,12,11,1,0,0,0,2,3,0,0,24;33;24;39;30;38;40;43;23;41;39;23;55;32;37;40;47;38;49;31;37;40;24;49;49;35;43;20;39;40,44;38;48;49;38,37,1102,217,37,32,32,0,0,1,0,,,,
2009,REG,00-0019778,NYG,,Lawrence Tynes,16,K,SPEC,,27,32,5,0,52,0.844,0,10,11,5,1,0,0,2,2,1,0,0,28;45;28;30;28;36;37;26;25;40;25;33;37;49;38;20;42;38;22;39;36;39;52;23;26;38;40,29;21;38;47;31,,920,166,0,45,45,0,0,1,2,37;36,2,0,0
2009,REG,00-0020578,ATL,M.Bryant,Matt Bryant,5,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okrutwlsyxd3w2xtohun",7,10,1,2,51,0.7,0,2,4,0,1,0,0,0,0,1,0,0,36;30;27;24;51;36;36,48,55;40,240,48,95,10,10,0,0,1,0,,,,
2009,REG,00-0020737,PIT,,Jeff Reed,16,K,SPEC,,27,31,4,0,46,0.871,1,7,15,4,0,0,0,0,1,1,2,0,32;33;19;24;46;32;39;39;27;28;33;35;34;36;44;33;27;42;37;34;43;26;39;38;22;21;33,38;43;52;53,,896,186,0,41,41,0,0,1,2,33;38,2,0,0
2009,REG,00-0020962,TEN,,Rob Bironas,15,K,SPEC,,27,32,4,1,53,0.844,0,8,4,10,5,0,0,0,1,2,0,1,45;40;38;29;49;43;46;48;25;45;21;28;38;51;50;53;52;24;20;27;34;36;50;24;46;46;47,37;60;49;47,31,1055,193,31,37,37,0,0,1,3,45;53;46,3,0,0
2009,REG,00-0020972,BAL,,Billy Cundiff,7,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waqo64awyli6ahwmumqs",12,17,5,0,46,0.706,0,5,4,3,0,0,0,0,3,0,2,0,46;44;38;36;20;24;29;38;25;40;27;35,30;56;30;37;51,,402,204,0,19,19,0,0,1,1,29,1,0,0
2009,REG,00-0020972,CLE,,Billy Cundiff,5,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waqo64awyli6ahwmumqs",6,6,0,0,31,1,1,4,1,0,0,0,0,0,0,0,0,0,29;26;31;24;18;22,,,150,0,0,4,4,0,0,1,2,18;22,2,0,0
2009,REG,00-0021940,LA,,Josh Brown,16,K,SPEC,,19,24,4,1,55,0.792,0,5,4,4,6,0,0,0,1,2,1,0,53;29;52;27;30;45;41;32;40;20;55;20;48;50;33;52;33;54;29,37;51;46;45,48,743,179,48,16,16,0,0,1,2,37;51,0,2,0
2009,REG,00-0022737,LAC,,Nate Kaeding,16,K,SPEC,,32,35,3,0,55,0.914,2,17,4,6,3,0,0,0,0,2,1,0,47;29;22;23;25;25;23;26;20;44;50;20;39;19;28;29;28;47;28;19;55;23;32;42;22;29;34;33;52;47;24;45,41;55;43,,1029,139,0,50,51,0,1,0.98,1,52,1,0,0
2009,REG,00-0022874,JAX,,Josh Scobee,15,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a7c7yefpjtfv41lcvhum",18,28,9,1,52,0.643,0,7,4,3,4,0,0,1,0,3,4,1,24;46;30;52;22;50;33;36;27;21;29;32;51;46;24;25;50;47,63;55;58;53;49;40;21;57;43,46,645,439,46,30,31,0,1,0.968,3,63;36;21,2,1,0
2009,REG,00-0023001,DAL,,Shaun Suisham,2,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vyx61i2zefrmgr91rrvd",2,3,1,0,44,0.667,0,1,0,1,0,0,0,0,1,0,0,0,23;44,30,,67,30,0,5,5,0,0,1,0,,,,
2009,REG,00-0023001,WAS,,Shaun Suisham,12,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vyx61i2zefrmgr91rrvd",18,21,3,0,48,0.857,0,8,5,5,0,0,0,1,1,0,1,0,27;21;28;23;42;38;40;28;47;48;30;35;45;31;25;32;28;21,39;50;23,,589,112,0,20,21,0,1,0.952,1,23,1,0,0
2009,REG,00-0023252,CHI,R.Gould,Robbie Gould,16,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uakpiwhnutg2rvoyrmgh",24,28,2,2,52,0.857,0,9,6,7,2,0,0,0,0,1,1,0,47;21;44;37;52;22;22;37;29;32;50;38;45;28;28;49;38;27;22;42;41;44;28;34,53;45,48;48,857,98,96,33,33,0,0,1,2,44;45,1,1,0
2009,REG,00-0023482,ARI,M.Nugent,Mike Nugent,2,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kkmkvk3wzzsdzgstz0ez",2,2,0,0,48,1,1,0,0,1,0,0,0,0,0,0,0,0,48;19,,,67,0,0,8,8,0,0,1,0,,,,
2009,REG,00-0023482,TB,M.Nugent,Mike Nugent,3,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kkmkvk3wzzsdzgstz0ez",2,6,3,1,37,0.333,0,1,1,0,0,0,0,0,0,3,0,0,37;22,46;49;48,38,59,143,38,6,6,0,0,1,0,,,,
2009,REG,00-0023728,TB,,Shane Andrus,3,K,SPEC,,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,43,,0,43,0,6,6,0,0,1,0,,,,
