country,year,life_expectancy,gdp_per_capita,population
hnd,1948,43.03,2436.0,1426507
hnd,1949,43.44,2395.0,1485266
hnd,1950,43.85,2396.0,1546724
hnd,1951,44.13,2449.0,1588561
hnd,1952,44.65,2467.0,1631734
hnd,1953,45.21,2581.0,1676502
hnd,1954,45.81,2357.0,1723010
hnd,1955,46.45,2341.0,1771351
hnd,1956,47.12,2448.0,1821538
hnd,1957,47.83,2477.0,1873498
hnd,1958,48.56,2470.0,1927104
hnd,1959,49.33,2448.0,1982192
hnd,1960,50.1,2511.0,2038637
hnd,1961,50.88,2486.0,2096407
hnd,1962,51.65,2536.0,2155652
hnd,1963,52.41,2534.0,2216707
hnd,1964,53.15,2567.0,2280045
hnd,1965,53.87,2685.0,2346010
hnd,1966,54.56,2738.0,2414807
hnd,1967,55.25,2787.0,2486414
hnd,1968,55.94,2844.0,2560727
hnd,1969,56.63,2761.0,2637517
hnd,1970,57.34,2751.0,2716659
hnd,1971,57.93,2758.0,2798125
hnd,1972,58.7,2755.0,2882113
hnd,1973,57.32,2781.0,2968994
hnd,1974,54.53,3065.0,3059254
hnd,1975,60.76,3037.0,3153261
hnd,1976,60.79,3239.0,3251158
hnd,1977,61.48,3459.0,3352835
hnd,1978,62.15,3669.0,3458104
hnd,1979,63.58,3705.0,3566665
hnd,1980,64.12,3584.0,3678286
hnd,1981,64.36,3525.0,3792938
hnd,1982,64.54,3342.0,3910657
hnd,1983,64.9,3203.0,4031349
hnd,1984,65.19,3210.0,4154887
hnd,1985,65.48,3230.0,4281189
hnd,1986,65.77,3139.0,4410158
hnd,1987,66.31,3208.0,4541804
hnd,1988,66.64,3255.0,4676361
hnd,1989,66.94,3270.0,4814137
hnd,1990,67.29,3172.0,4955328
hnd,1991,67.6,3182.0,5099951
hnd,1992,67.84,3266.0,5247836
hnd,1993,67.93,3373.0,5398805
hnd,1994,68.34,3236.0,5552625
hnd,1995,68.54,3276.0,5709051
hnd,1996,68.8,3302.0,5867849
hnd,1997,69.02,3374.0,6028882
hnd,1998,63.04,3380.0,6192026
hnd,1999,69.37,3230.0,6357221
hnd,2000,69.57,3329.0,6524283
hnd,2001,69.73,3333.0,6693061
hnd,2002,69.91,3372.0,6863157
hnd,2003,70.05,3440.0,7033821
hnd,2004,70.3,3568.0,7204153
hnd,2005,70.58,3697.0,7373430
hnd,2006,70.84,3852.0,7541406
hnd,2007,71.09,4002.0,7707972
hnd,2008,71.27,4084.0,7872658
hnd,2009,71.49,3904.0,8035021
hnd,2010,71.58,3971.0,8194778
hnd,2011,71.81,4046.0,8351600
hnd,2012,71.84,4137.0,8505646
hnd,2013,72.15,4178.0,8657785
hnd,2014,72.32,4231.0,8809216
hnd,2015,72.49,4311.0,8960829
hnd,2016,72.68,4392.0,9112867
hnd,2017,72.87,4486.0,9265067
hnd,2018,73.06,4591.0,9417167
hrv,1800,36.1,1078.0,1227886
hrv,1801,36.1,1088.0,1227886
hrv,1802,36.1,1098.0,1227886
hrv,1803,36.1,1107.0,1227886
hrv,1804,36.1,1117.0,1227886
hrv,1805,36.1,1127.0,1227886
hrv,1806,36.1,1136.0,1227886
hrv,1807,36.1,1146.0,1227886
hrv,1808,36.1,1156.0,1227886
hrv,1809,36.1,1165.0,1227886
hrv,1810,36.1,1175.0,1227886
hrv,1811,36.1,1185.0,1228402
hrv,1812,36.1,1204.0,1229439
hrv,1813,36.1,1223.0,1231002
hrv,1814,36.1,1242.0,1233095
hrv,1815,36.1,1262.0,1235722
hrv,1816,36.1,1281.0,1238889
hrv,1817,36.1,1300.0,1242600
hrv,1818,36.1,1319.0,1246861
hrv,1819,36.1,1339.0,1251675
hrv,1820,36.1,1350.0,1257048
hrv,1821,36.1,1361.0,1262985
hrv,1822,36.1,1373.0,1269490
hrv,1823,36.1,1384.0,1276569
hrv,1824,36.1,1395.0,1284227
hrv,1825,36.1,1407.0,1292469
hrv,1826,36.1,1418.0,1301300
hrv,1827,36.1,1430.0,1310725
hrv,1828,36.1,1441.0,1320750
hrv,1829,36.1,1453.0,1331380
hrv,1830,36.1,1465.0,1342619
hrv,1831,36.1,1477.0,1354475
hrv,1832,36.1,1489.0,1366435
hrv,1833,36.1,1502.0,1378500
hrv,1834,36.1,1514.0,1390672
hrv,1835,36.1,1526.0,1402952
hrv,1836,36.1,1539.0,1415340
hrv,1837,36.1,1551.0,1427837
hrv,1838,36.1,1564.0,1440445
hrv,1839,36.1,1577.0,1453164
hrv,1840,36.1,1590.0,1465995
hrv,1841,36.1,1603.0,1478940
hrv,1842,36.1,1616.0,1491999
hrv,1843,36.1,1629.0,1505173
hrv,1844,36.1,1643.0,1518464
hrv,1845,36.1,1656.0,1531872
hrv,1846,36.1,1670.0,1545398
hrv,1847,36.1,1683.0,1559044
hrv,1848,36.1,1697.0,1572810
hrv,1849,36.1,1711.0,1586698
hrv,1850,36.1,1725.0,1600709
hrv,1851,36.1,1732.0,1614860
hrv,1852,36.1,1739.0,1629137
hrv,1853,36.1,1746.0,1643540
hrv,1854,36.1,1752.0,1658070
hrv,1855,36.1,1759.0,1672729
hrv,1856,36.1,1766.0,1687518
hrv,1857,36.1,1773.0,1702437
hrv,1858,36.1,1780.0,1717488
hrv,1859,36.1,1787.0,1732672
hrv,1860,36.1,1794.0,1747990
hrv,1861,36.1,1801.0,1763444
hrv,1862,36.1,1808.0,1779034
hrv,1863,36.1,1815.0,1794763
hrv,1864,36.1,1822.0,1810630
hrv,1865,36.1,1829.0,1826638
hrv,1866,36.1,1836.0,1842787
hrv,1867,36.1,1843.0,1859078
hrv,1868,36.1,1851.0,1875514
hrv,1869,36.1,1858.0,1892096
hrv,1870,36.1,1865.0,1908823
hrv,1871,36.1,1897.0,1925699
hrv,1872,36.1,1930.0,1942724
hrv,1873,36.09,1964.0,1959395
hrv,1874,36.09,1998.0,1976718
hrv,1875,36.09,2033.0,1994193
hrv,1876,36.09,2068.0,2011824
hrv,1877,36.08,2104.0,2029140
hrv,1878,36.08,2141.0,2047079
hrv,1879,36.08,2178.0,2065177
hrv,1880,36.08,2216.0,2083435
hrv,1881,36.07,2254.0,2101422
hrv,1882,36.07,2294.0,2120000
hrv,1883,36.07,2333.0,2138743
hrv,1884,36.07,2374.0,2157262
hrv,1885,36.06,2415.0,2176334
hrv,1886,36.06,2457.0,2195575
hrv,1887,36.06,2500.0,2214643
hrv,1888,36.06,2543.0,2234223
hrv,1889,36.05,2588.0,2253975
hrv,1890,36.05,2633.0,2273902
hrv,1891,36.05,2651.0,2294006
hrv,1892,36.05,2669.0,2314287
hrv,1893,36.05,2688.0,2334747
hrv,1894,36.04,2706.0,2355388
hrv,1895,36.04,2725.0,2376212
hrv,1896,36.04,2744.0,2397220
hrv,1897,36.04,2763.0,2418413
hrv,1898,36.03,2782.0,2439794
hrv,1899,36.03,2802.0,2461364
hrv,1900,36.03,2821.0,2483125
hrv,1901,36.03,2866.0,2505078
hrv,1902,36.02,2913.0,2526899
hrv,1903,36.02,2960.0,2549239
hrv,1904,36.02,3007.0,2571777
hrv,1905,36.02,3056.0,2594514
hrv,1906,36.01,3105.0,2617451
hrv,1907,36.01,3155.0,2640116
hrv,1908,36.01,3206.0,2663457
hrv,1909,36.01,3258.0,2687004
hrv,1910,36.01,3310.0,2710759
hrv,1911,36.0,3311.0,2734584
hrv,1912,36.0,3311.0,2758760
hrv,1913,36.0,3312.0,2783150
hrv,1914,36.0,3301.0,2807755
hrv,1915,35.99,3290.0,2832579
hrv,1916,35.99,3279.0,2857621
hrv,1917,35.99,3267.0,2882885
hrv,1918,13.98,3256.0,2908330
hrv,1919,35.98,3246.0,2934011
hrv,1920,35.98,3235.0,2959918
hrv,1921,36.79,3267.0,2986054
hrv,1922,37.58,3316.0,3012420
hrv,1923,38.39,3440.0,3039020
hrv,1924,39.18,3635.0,3065854
hrv,1925,39.99,3761.0,3092926
hrv,1926,40.78,3967.0,3120236
hrv,1927,41.58,3848.0,3147788
hrv,1928,42.38,4128.0,3175582
hrv,1929,43.18,4286.0,3203623
hrv,1930,43.98,4143.0,3231910
hrv,1931,44.78,3962.0,3260448
hrv,1932,45.57,3545.0,3289238
hrv,1933,46.38,3605.0,3318282
hrv,1934,47.17,3689.0,3347582
hrv,1935,47.97,3584.0,3377141
hrv,1936,48.77,3994.0,3406961
hrv,1937,49.57,4005.0,3437044
hrv,1938,50.36,4267.0,3467393
hrv,1939,51.17,4442.0,3498010
hrv,1940,51.96,4403.0,3528897
hrv,1941,41.48,4365.0,3560057
hrv,1942,38.03,4327.0,3591492
hrv,1943,35.54,4289.0,3623205
hrv,1944,33.98,4252.0,3655198
hrv,1945,36.61,4215.0,3687473
hrv,1946,49.85,4178.0,3720033
hrv,1947,56.71,4142.0,3752881
hrv,1948,58.2,4876.0,3786019
hrv,1949,59.09,5285.0,3819449
hrv,1950,59.93,4885.0,3850297
hrv,1951,60.19,5011.0,3886221
hrv,1952,60.69,4562.0,3922674
hrv,1953,61.19,5175.0,3959116
hrv,1954,61.68,5393.0,3995135
hrv,1955,62.15,5662.0,4030414
hrv,1956,62.61,5488.0,4064774
hrv,1957,63.07,6347.0,4098124
hrv,1958,63.51,6553.0,4130491
hrv,1959,63.93,7290.0,4161964
hrv,1960,64.36,7679.0,4192634
hrv,1961,64.76,7946.0,4222502
hrv,1962,65.14,8015.0,4251421
hrv,1963,65.53,8764.0,4279058
hrv,1964,65.89,9514.0,4304986
hrv,1965,66.24,9676.0,4328920
hrv,1966,66.6,10100.0,4350813
hrv,1967,66.94,10185.0,4370856
hrv,1968,67.28,10312.0,4389320
hrv,1969,67.62,11376.0,4406607
hrv,1970,67.93,11831.0,4423072
hrv,1971,68.25,13080.0,4438814
hrv,1972,68.54,13409.0,4453987
hrv,1973,68.82,13740.0,4469036
hrv,1974,69.02,15375.0,4484521
hrv,1975,69.33,15239.0,4500865
hrv,1976,69.47,15562.0,4518101
hrv,1977,69.79,16540.0,4536198
hrv,1978,70.01,17300.0,4555420
hrv,1979,70.23,18331.0,4576033
hrv,1980,70.43,19101.0,4598129
hrv,1981,70.61,19323.0,4621419
hrv,1982,70.75,19338.0,4645413
hrv,1983,70.87,19394.0,4669613
hrv,1984,70.97,19775.0,4693431
hrv,1985,71.05,19829.0,4716117
hrv,1986,71.2,20537.0,4737949
hrv,1987,71.37,20210.0,4758151
hrv,1988,71.62,19836.0,4773683
hrv,1989,71.92,19497.0,4780629
hrv,1990,72.19,18005.0,4776372
hrv,1991,70.6,14111.0,4760003
hrv,1992,71.32,12348.0,4732862
hrv,1993,72.25,11254.0,4697535
hrv,1994,72.68,11840.0,4657802
hrv,1995,72.29,12625.0,4616763
hrv,1996,72.97,13887.0,4574887
hrv,1997,73.17,14557.0,4532399
hrv,1998,73.39,15062.0,4491902
hrv,1999,73.61,14747.0,4456433
hrv,2000,73.88,15745.0,4428072
hrv,2001,74.15,16235.0,4408080
hrv,2002,74.41,17086.0,4395819
hrv,2003,74.68,18036.0,4388946
hrv,2004,74.92,18777.0,4383920
hrv,2005,75.13,19545.0,4378057
hrv,2006,75.34,20490.0,4370699
hrv,2007,75.57,21564.0,4362266
hrv,2008,75.82,22015.0,4352428
hrv,2009,76.06,20414.0,4341084
hrv,2010,76.33,20118.0,4328153
hrv,2011,76.6,20704.0,4313371
hrv,2012,76.85,20313.0,4296526
hrv,2013,77.08,20153.0,4277806
hrv,2014,77.26,20136.0,4257533
hrv,2015,77.31,20636.0,4236016
hrv,2016,77.33,21409.0,4213265
hrv,2017,77.5,22034.0,4189353
hrv,2018,77.66,22620.0,4164783
hti,1800,29.0,633.0,723000
hti,1801,29.0,633.0,723000
hti,1802,29.0,634.0,723000
hti,1803,29.0,634.0,723000
hti,1804,29.0,634.0,723000
hti,1805,29.0,634.0,723000
hti,1806,29.0,634.0,723000
hti,1807,29.0,634.0,723000
hti,1808,29.0,634.0,723000
hti,1809,29.0,634.0,723000
hti,1810,29.0,634.0,723000
hti,1811,29.0,634.0,723300
hti,1812,29.0,634.0,723903
hti,1813,29.0,635.0,724811
hti,1814,29.0,635.0,726027
hti,1815,29.0,635.0,727554
hti,1816,29.0,635.0,729394
hti,1817,29.0,635.0,731550
hti,1818,29.0,635.0,734025
hti,1819,29.0,635.0,736822
hti,1820,29.0,635.0,739943
hti,1821,29.0,642.0,743392
hti,1822,29.0,648.0,747170
hti,1823,29.0,655.0,751282
hti,1824,29.0,662.0,755729
hti,1825,29.0,668.0,760516
hti,1826,29.0,675.0,765644
hti,1827,29.0,682.0,771117
hti,1828,29.0,689.0,776937
hti,1829,29.0,696.0,783109
hti,1830,29.0,703.0,789634
hti,1831,29.0,710.0,796516
hti,1832,29.0,718.0,803459
hti,1833,29.0,725.0,810461
hti,1834,29.0,732.0,817525
hti,1835,29.0,740.0,824651
hti,1836,29.0,748.0,831838
hti,1837,29.0,755.0,839088
hti,1838,29.0,763.0,846402
hti,1839,29.0,771.0,853779
hti,1840,29.0,779.0,861220
hti,1841,29.0,787.0,868794
hti,1842,29.0,795.0,876503
hti,1843,29.0,803.0,884349
hti,1844,29.0,811.0,892334
hti,1845,29.0,819.0,900459
hti,1846,29.0,828.0,908726
hti,1847,29.0,836.0,917138
hti,1848,29.0,845.0,925696
hti,1849,29.0,853.0,934403
hti,1850,29.0,862.0,943260
hti,1851,29.0,871.0,952427
hti,1852,29.0,880.0,961752
hti,1853,29.0,889.0,971236
hti,1854,29.0,898.0,980883
hti,1855,29.0,907.0,990694
hti,1856,29.0,916.0,1000672
hti,1857,29.0,926.0,1010819
hti,1858,29.0,935.0,1021137
hti,1859,29.0,945.0,1031629
hti,1860,29.0,954.0,1042297
hti,1861,29.0,964.0,1053143
hti,1862,29.0,974.0,1064100
hti,1863,29.0,984.0,1075169
hti,1864,29.0,994.0,1086353
hti,1865,29.0,1004.0,1097651
hti,1866,29.0,1014.0,1109066
hti,1867,29.0,1025.0,1120597
hti,1868,29.0,1035.0,1132248
hti,1869,29.0,1046.0,1144018
hti,1870,29.0,1056.0,1155909
hti,1871,28.99,1067.0,1167922
hti,1872,28.98,1078.0,1180059
hti,1873,28.97,1089.0,1191916
hti,1874,28.96,1100.0,1204299
hti,1875,28.95,1112.0,1216809
hti,1876,28.94,1123.0,1229447
hti,1877,28.93,1134.0,1241833
hti,1878,28.92,1146.0,1254727
hti,1879,28.91,1158.0,1267753
hti,1880,28.9,1170.0,1280915
hti,1881,28.89,1182.0,1293856
hti,1882,28.88,1194.0,1307289
hti,1883,28.87,1206.0,1320860
hti,1884,28.86,1218.0,1334251
hti,1885,28.85,1231.0,1348103
hti,1886,28.84,1243.0,1362098
hti,1887,28.83,1256.0,1375955
hti,1888,28.82,1269.0,1390239
hti,1889,28.81,1282.0,1404672
hti,1890,28.8,1295.0,1419254
hti,1891,28.79,1308.0,1433988
hti,1892,28.78,1322.0,1448875
hti,1893,28.77,1335.0,1463916
hti,1894,28.76,1349.0,1479113
hti,1895,28.75,1362.0,1494468
hti,1896,28.74,1376.0,1510629
hti,1897,28.73,1390.0,1527676
hti,1898,28.72,1405.0,1545594
hti,1899,28.71,1419.0,1564371
hti,1900,28.7,1434.0,1584085
hti,1901,28.69,1448.0,1604723
hti,1902,28.68,1463.0,1624227
hti,1903,28.67,1478.0,1647064
hti,1904,28.67,1493.0,1671073
hti,1905,28.66,1508.0,1696237
hti,1906,28.65,1524.0,1721857
hti,1907,28.64,1539.0,1746857
hti,1908,28.63,1555.0,1773188
hti,1909,28.62,1571.0,1799933
hti,1910,28.61,1587.0,1827089
hti,1911,28.6,1603.0,1854457
hti,1912,28.59,1620.0,1882372
hti,1913,28.58,1636.0,1911980
hti,1914,28.57,1653.0,1943282
hti,1915,28.56,1670.0,1976279
hti,1916,28.55,1687.0,2009623
hti,1917,28.54,1704.0,2043652
hti,1918,18.5,1722.0,2077578
hti,1919,28.52,1739.0,2112288
hti,1920,28.51,1757.0,2144977
hti,1921,28.5,1775.0,2175980
hti,1922,28.49,1794.0,2204625
hti,1923,28.48,1812.0,2233944
hti,1924,28.47,1831.0,2263262
hti,1925,28.46,1850.0,2293255
hti,1926,28.45,1869.0,2323247
hti,1927,28.44,1888.0,2353914
hti,1928,28.43,1908.0,2384918
hti,1929,28.42,1928.0,2416595
hti,1930,28.41,1947.0,2448273
hti,1931,28.4,1967.0,2480287
hti,1932,28.39,1988.0,2512302
hti,1933,28.38,2008.0,2544654
hti,1934,28.37,2029.0,2577342
hti,1935,28.36,2050.0,2610368
hti,1936,28.35,2071.0,2643730
hti,1937,28.34,2092.0,2677430
hti,1938,28.33,2114.0,2711466
hti,1939,28.32,2135.0,2746177
hti,1940,28.31,2157.0,2781224
hti,1941,28.3,2180.0,2816272
hti,1942,28.29,2202.0,2851656
hti,1943,29.17,2225.0,2887378
hti,1944,30.05,2247.0,2923774
hti,1945,30.92,2270.0,2959158
hti,1946,31.79,2265.0,2993532
hti,1947,32.66,2278.0,3027231
hti,1948,33.54,2275.0,3061268
hti,1949,34.41,2274.0,3137859
hti,1950,35.28,2285.0,3221283
hti,1951,35.59,2282.0,3275366
hti,1952,36.22,2371.0,3331580
hti,1953,36.84,2257.0,3390050
hti,1954,37.45,2398.0,3450850
hti,1955,38.04,2261.0,3514074
hti,1956,38.63,2413.0,3579725
hti,1957,39.21,2226.0,3647809
hti,1958,39.76,2356.0,3718283
hti,1959,40.32,2201.0,3791097
hti,1960,40.88,2297.0,3866159
hti,1961,41.43,2159.0,3943364
hti,1962,41.98,2317.0,4022593
hti,1963,42.51,2121.0,4103730
hti,1964,43.04,2029.0,4186640
hti,1965,43.56,2008.0,4271133
hti,1966,44.04,1954.0,4357484
hti,1967,44.47,1874.0,4445530
hti,1968,44.88,1907.0,4534234
hti,1969,45.26,1928.0,4622208
hti,1970,45.6,1976.0,4708642
hti,1971,45.97,2082.0,4793155
hti,1972,46.39,2136.0,4876560
hti,1973,47.06,2211.0,4960657
hti,1974,47.76,2329.0,5047944
hti,1975,48.26,2256.0,5140357
hti,1976,48.67,2429.0,5238245
hti,1977,49.01,2420.0,5341419
hti,1978,49.35,2515.0,5450549
hti,1979,49.81,2675.0,5566266
hti,1980,50.35,2858.0,5688836
hti,1981,50.97,2736.0,5818671
hti,1982,51.43,2597.0,5955267
hti,1983,51.79,2568.0,6096692
hti,1984,52.12,2525.0,6240329
hti,1985,52.46,2478.0,6384195
hti,1986,52.76,2423.0,6527543
hti,1987,53.26,2355.0,6670568
hti,1988,53.66,2323.0,6813348
hti,1989,53.79,2299.0,6956300
hti,1990,54.06,2251.0,7099732
hti,1991,54.21,2217.0,7243391
hti,1992,54.55,1881.0,7386975
hti,1993,54.18,1806.0,7530705
hti,1994,54.6,1627.0,7674911
hti,1995,55.12,1679.0,7819806
hti,1996,55.47,1717.0,7965553
hti,1997,55.7,1732.0,8111951
hti,1998,56.05,1738.0,8258483
hti,1999,56.38,1754.0,8404398
hti,2000,56.8,1739.0,8549200
hti,2001,57.13,1693.0,8692567
hti,2002,57.46,1661.0,8834733
hti,2003,57.61,1641.0,8976552
hti,2004,56.61,1559.0,9119178
hti,2005,58.03,1562.0,9263404
hti,2006,58.35,1572.0,9409457
hti,2007,58.87,1600.0,9556889
hti,2008,59.3,1589.0,9705029
hti,2009,60.04,1613.0,9852870
hti,2010,32.11,1502.0,9999617
hti,2011,60.54,1562.0,10145054
hti,2012,61.63,1585.0,10289210
hti,2013,62.51,1629.0,10431776
hti,2014,63.3,1653.0,10572466
hti,2015,63.88,1651.0,10711061
hti,2016,64.0,1654.0,10847334
hti,2017,64.27,1683.0,10981229
hti,2018,64.52,1713.0,11112945
hun,1800,36.0,1248.0,3499771
hun,1801,36.0,1249.0,3529548
hun,1802,36.0,1249.0,3559579
hun,1803,36.0,1249.0,3589865
hun,1804,36.0,1249.0,3620408
hun,1805,36.0,1249.0,3651212
hun,1806,36.0,1250.0,3682278
hun,1807,36.0,1250.0,3713608
hun,1808,36.0,1250.0,3745204
hun,1809,36.0,1250.0,3777070
hun,1810,36.0,1250.0,3814221
hun,1811,36.0,1251.0,3846440
hun,1812,36.0,1251.0,3878698
hun,1813,36.0,1251.0,3910994
hun,1814,36.0,1251.0,3943326
hun,1815,36.0,1251.0,3975693
hun,1816,36.0,1251.0,4008094
hun,1817,36.0,1252.0,4040526
hun,1818,36.0,1252.0,4072988
hun,1819,36.0,1252.0,4105480
hun,1820,36.0,1252.0,4137998
hun,1821,36.0,1262.0,4170542
hun,1822,36.0,1272.0,4203110
hun,1823,36.0,1282.0,4235701
hun,1824,36.0,1292.0,4268312
hun,1825,36.0,1302.0,4300942
hun,1826,36.0,1312.0,4333590
hun,1827,36.0,1322.0,4366253
hun,1828,36.0,1333.0,4398929
hun,1829,36.0,1343.0,4431618
hun,1830,36.0,1354.0,4464317
hun,1831,36.0,1364.0,4497023
hun,1832,36.0,1375.0,4529970
hun,1833,36.0,1386.0,4563157
hun,1834,36.0,1396.0,4596588
hun,1835,36.0,1407.0,4630264
hun,1836,36.0,1418.0,4664186
hun,1837,36.0,1430.0,4698357
hun,1838,36.0,1441.0,4732779
hun,1839,36.0,1452.0,4767452
hun,1840,36.0,1463.0,4802380
hun,1841,36.0,1475.0,4837448
hun,1842,36.0,1486.0,4872658
hun,1843,36.0,1498.0,4908009
hun,1844,36.0,1510.0,4943501
hun,1845,36.0,1521.0,4979136
hun,1846,36.0,1533.0,5014912
hun,1847,36.0,1545.0,5050831
hun,1848,36.0,1557.0,5086893
hun,1849,36.0,1570.0,5123097
hun,1850,36.0,1582.0,5159444
hun,1851,36.0,1594.0,5195787
hun,1852,36.0,1607.0,5232272
hun,1853,36.0,1619.0,5268898
hun,1854,36.0,1632.0,5305666
hun,1855,36.0,1645.0,5342575
hun,1856,36.0,1657.0,5379627
hun,1857,36.0,1670.0,5416821
hun,1858,36.0,1684.0,5454157
hun,1859,36.0,1697.0,5491635
hun,1860,36.0,1710.0,5529257
hun,1861,36.0,1723.0,5566679
hun,1862,36.0,1737.0,5604013
hun,1863,36.0,1750.0,5641256
hun,1864,36.0,1764.0,5678406
hun,1865,36.0,1778.0,5715459
hun,1866,36.0,1792.0,5752414
hun,1867,36.0,1806.0,5789268
hun,1868,36.0,1820.0,5826018
hun,1869,36.0,1834.0,5862662
hun,1870,36.0,1848.0,5899196
hun,1871,36.0,1877.0,5935618
hun,1872,36.0,1905.0,5971925
hun,1873,36.0,1934.0,6009025
hun,1874,36.0,1964.0,6044984
hun,1875,36.0,1994.0,6080783
hun,1876,36.0,2024.0,6116417
hun,1877,36.0,2055.0,6151997
hun,1878,36.0,2086.0,6186964
hun,1879,36.0,2118.0,6221709
hun,1880,36.0,2150.0,6256649
hun,1881,35.99,2183.0,6291253
hun,1882,35.99,2216.0,6326584
hun,1883,35.99,2250.0,6362113
hun,1884,35.99,2284.0,6397368
hun,1885,35.99,2319.0,6434176
hun,1886,35.99,2354.0,6472078
hun,1887,35.99,2390.0,6508480
hun,1888,35.99,2426.0,6548178
hun,1889,35.99,2463.0,6589164
hun,1890,35.99,2501.0,6631452
hun,1891,36.12,2535.0,6675058
hun,1892,36.26,2569.0,6719998
hun,1893,36.39,2604.0,6766286
hun,1894,36.52,2639.0,6813938
hun,1895,36.66,2675.0,6862970
hun,1896,36.79,2711.0,6913173
hun,1897,36.93,2748.0,6963517
hun,1898,37.06,2785.0,7014002
hun,1899,37.19,2823.0,7064627
hun,1900,37.33,2861.0,7115393
hun,1901,37.57,2912.0,7166298
hun,1902,37.8,2963.0,7217262
hun,1903,38.04,3015.0,7268322
hun,1904,38.28,3068.0,7319467
hun,1905,38.53,3122.0,7370697
hun,1906,38.77,3177.0,7422286
hun,1907,39.01,3233.0,7473380
hun,1908,39.25,3290.0,7525687
hun,1909,39.5,3348.0,7580569
hun,1910,39.74,3407.0,7638063
hun,1911,39.97,3487.0,7695665
hun,1912,40.2,3567.0,7760666
hun,1913,40.43,3650.0,7809304
hun,1914,40.66,3569.0,7841410
hun,1915,40.89,3490.0,7856811
hun,1916,41.12,3413.0,7872242
hun,1917,41.34,3337.0,7887704
hun,1918,30.09,3263.0,7903494
hun,1919,41.8,3190.0,7919241
hun,1920,42.03,3119.0,7956033
hun,1921,42.84,3249.0,8012197
hun,1922,43.66,3384.0,8086390
hun,1923,44.47,3523.0,8153929
hun,1924,45.29,3667.0,8219139
hun,1925,46.1,4422.0,8289007
hun,1926,46.92,4243.0,8362867
hun,1927,47.73,4439.0,8436395
hun,1928,48.54,4843.0,8502936
hun,1929,49.36,5017.0,8567814
hun,1930,50.17,4920.0,8635353
hun,1931,50.85,4689.0,8702559
hun,1932,51.53,4576.0,8768767
hun,1933,52.21,5001.0,8833977
hun,1934,52.89,5038.0,8900518
hun,1935,53.57,5301.0,8966394
hun,1936,54.24,5665.0,9028942
hun,1937,54.91,5548.0,9089495
hun,1938,55.59,5841.0,9149714
hun,1939,56.27,6292.0,9209601
hun,1940,56.95,5868.0,9268490
hun,1941,56.51,5912.0,9324717
hun,1942,50.95,6220.0,9376286
hun,1943,40.96,5575.0,9427190
hun,1944,25.98,4996.0,9303424
hun,1945,46.95,4476.0,9170342
hun,1946,54.95,4010.0,9031271
hun,1947,58.94,4159.0,9075854
hun,1948,60.64,5191.0,9145056
hun,1949,61.23,5587.0,9231135
hun,1950,62.01,5920.0,9337723
hun,1951,62.39,6469.0,9480574
hun,1952,63.96,6666.0,9597897
hun,1953,63.8,6758.0,9692842
hun,1954,65.36,6950.0,9768622
hun,1955,66.81,7523.0,9828441
hun,1956,65.97,7154.0,9875554
hun,1957,66.34,7839.0,9913225
hun,1958,67.34,8364.0,9944699
hun,1959,67.24,8692.0,9973063
hun,1960,68.01,9140.0,10001017
hun,1961,68.94,9597.0,10030528
hun,1962,67.88,10000.0,10062576
hun,1963,68.9,10558.0,10097059
hun,1964,69.4,11155.0,10133076
hun,1965,69.09,11247.0,10169931
hun,1966,69.84,11888.0,10208376
hun,1967,69.41,12560.0,10248860
hun,1968,69.24,12699.0,10289943
hun,1969,69.31,13065.0,10329555
hun,1970,69.15,13010.0,10366340
hun,1971,69.27,13570.0,10398442
hun,1972,69.47,13839.0,10426426
hun,1973,69.5,14530.0,10454060
hun,1974,69.33,14860.0,10486634
hun,1975,69.41,15109.0,10527270
hun,1976,69.63,15090.0,10578457
hun,1977,69.75,15982.0,10637073
hun,1978,69.64,16333.0,10693829
hun,1979,69.49,16346.0,10735989
hun,1980,69.31,16509.0,10754766
hun,1981,69.25,16644.0,10746963
hun,1982,69.16,17273.0,10716324
hun,1983,69.14,17141.0,10669693
hun,1984,69.12,17644.0,10617232
hun,1985,69.14,17261.0,10566817
hun,1986,69.31,17657.0,10519786
hun,1987,69.53,17980.0,10475042
hun,1988,69.68,18572.0,10435047
hun,1989,69.65,18253.0,10402126
hun,1990,69.57,17098.0,10377651
hun,1991,69.38,15074.0,10363564
hun,1992,69.41,14618.0,10359143
hun,1993,69.53,14550.0,10359589
hun,1994,69.81,14999.0,10358122
hun,1995,70.16,15244.0,10349838
hun,1996,70.46,15271.0,10332989
hun,1997,70.82,15808.0,10309022
hun,1998,71.14,16513.0,10280145
hun,1999,71.46,17091.0,10249959
hun,2000,71.8,17855.0,10221051
hun,2001,72.2,18571.0,10194005
hun,2002,72.5,19463.0,10167872
hun,2003,72.69,20266.0,10141956
hun,2004,72.9,21328.0,10115081
hun,2005,73.09,22307.0,10086465
hun,2006,73.33,23203.0,10055897
hun,2007,73.58,23343.0,10023887
hun,2008,73.87,23592.0,9991201
hun,2009,74.19,22078.0,9958942
hun,2010,74.52,22277.0,9927840
hun,2011,74.89,22729.0,9898204
hun,2012,75.2,22481.0,9869684
hun,2013,75.46,23020.0,9841697
hun,2014,75.59,24016.0,9813335
hun,2015,75.65,24831.0,9783925
hun,2016,75.66,25381.0,9753281
